cnpj,cnpj_basico,identificador_matriz_filial,situacao_cadastral,data_situacao_cadastral,data_de_inicio_atividade,cnae_fiscal_principal,uf,município,natureza_juridica,capital_social_da_empresa,porte_da_empresa,descricao,denominacoes
27924645000177,27924645,MATRIZ,ATIVA,2023-08-07,20170608,5611203,SP,6789,2062,"40000,00",MICRO EMPRESA,"Lanchonetes, casas de chá, de sucos e similares",OUTRAS ATIVIDADES DE SERVIÇOS
33783025000168,33783025,MATRIZ,ATIVA,2023-05-15,20190530,7319002,SP,7107,2135,"1000,00",MICRO EMPRESA,Promoção de vendas,OUTRAS ATIVIDADES DE SERVIÇOS
33784029000160,33784029,MATRIZ,ATIVA,2023-01-23,20190530,4321500,SP,6315,2135,"5000,00",MICRO EMPRESA,Instalação e manutenção elétrica,OUTRAS ATIVIDADES DE SERVIÇOS
33784886000160,33784886,MATRIZ,ATIVA,2023-05-19,20190530,5611203,SP,7107,2135,"5000,00",MICRO EMPRESA,"Lanchonetes, casas de chá, de sucos e similares",OUTRAS ATIVIDADES DE SERVIÇOS
33784934000110,33784934,MATRIZ,ATIVA,2023-06-12,20190530,4789004,SP,7107,2135,"100,00",MICRO EMPRESA,Comércio varejista de animais vivos e de artigos e alimentos para animais de estimação,OUTRAS ATIVIDADES DE SERVIÇOS
33785281000194,33785281,MATRIZ,ATIVA,2023-11-27,20190530,8219999,SP,6527,2135,"1000,00",MICRO EMPRESA,Preparação de documentos e serviços especializados de apoio administrativo não especificados anteriormente,OUTRAS ATIVIDADES DE SERVIÇOS
33787216000106,33787216,MATRIZ,ATIVA,2023-06-20,20190531,5612100,SP,6637,2135,"1000,00",MICRO EMPRESA,Serviços ambulantes de alimentação,OUTRAS ATIVIDADES DE SERVIÇOS
33787811000133,33787811,MATRIZ,ATIVA,2023-04-28,20190531,5320201,SP,6371,2135,"1000,00",MICRO EMPRESA,Serviços de malote não realizados pelo Correio Nacional,OUTRAS ATIVIDADES DE SERVIÇOS
33788964000103,33788964,MATRIZ,ATIVA,2023-11-10,20190531,8599699,SP,6921,2135,"2000,00",MICRO EMPRESA,Outras atividades de ensino não especificadas anteriormente,OUTRAS ATIVIDADES DE SERVIÇOS
33789446000104,33789446,MATRIZ,ATIVA,2023-04-12,20190531,5320202,SP,7107,2135,"1,00",MICRO EMPRESA,Serviços de entrega rápida,OUTRAS ATIVIDADES DE SERVIÇOS
33789709000177,33789709,MATRIZ,ATIVA,2023-05-16,20190531,5320202,SP,7107,2135,"1000,00",MICRO EMPRESA,Serviços de entrega rápida,OUTRAS ATIVIDADES DE SERVIÇOS
33791883000154,33791883,MATRIZ,ATIVA,2023-08-22,20190531,4930201,SP,7107,2135,"2000,00",MICRO EMPRESA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, municipal.",OUTRAS ATIVIDADES DE SERVIÇOS
27973458000183,27973458,MATRIZ,ATIVA,2023-01-26,20170615,9602501,SP,7107,2135,"1500,00",MICRO EMPRESA,"Cabeleireiros, manicure e pedicure",OUTRAS ATIVIDADES DE SERVIÇOS
33800114000175,33800114,MATRIZ,ATIVA,2023-09-30,20190601,8599699,SP,6477,2135,"1000,00",MICRO EMPRESA,Outras atividades de ensino não especificadas anteriormente,OUTRAS ATIVIDADES DE SERVIÇOS
33800490000160,33800490,MATRIZ,ATIVA,2023-09-29,20190601,7319002,SP,7107,2135,"8000,00",MICRO EMPRESA,Promoção de vendas,OUTRAS ATIVIDADES DE SERVIÇOS
32292204000130,32292204,MATRIZ,ATIVA,2023-01-17,20181220,5819100,SP,6689,2135,"1000,00",MICRO EMPRESA,"Edição de cadastros, listas e de outros produtos gráficos",OUTRAS ATIVIDADES DE SERVIÇOS
33801823000175,33801823,MATRIZ,ATIVA,2023-11-24,20190602,4321500,SP,7243,2135,"2500,00",MICRO EMPRESA,Instalação e manutenção elétrica,OUTRAS ATIVIDADES DE SERVIÇOS
33804324000131,33804324,MATRIZ,ATIVA,2023-02-09,20190603,2542000,SP,6945,2135,"5000,00",MICRO EMPRESA,"Fabricação de artigos de serralheria, exceto esquadrias",OUTRAS ATIVIDADES DE SERVIÇOS
33807452000139,33807452,MATRIZ,ATIVA,2023-01-30,20190603,4712100,SP,7057,2135,"6000,00",MICRO EMPRESA,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",OUTRAS ATIVIDADES DE SERVIÇOS
33807575000170,33807575,MATRIZ,ATIVA,2023-01-16,20190603,4399103,SP,6451,2135,"1000,00",MICRO EMPRESA,Obras de alvenaria,OUTRAS ATIVIDADES DE SERVIÇOS
33810056000160,33810056,MATRIZ,ATIVA,2023-10-06,20190603,4930202,SP,7107,2135,"1000,00",MICRO EMPRESA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",OUTRAS ATIVIDADES DE SERVIÇOS
33810499000151,33810499,MATRIZ,ATIVA,2023-01-12,20190603,5611201,SP,6109,2135,"5000,00",MICRO EMPRESA,Restaurantes e similares,OUTRAS ATIVIDADES DE SERVIÇOS
33811640000130,33811640,MATRIZ,ATIVA,2023-01-30,20190603,5320202,SP,7107,2135,"1000,00",MICRO EMPRESA,Serviços de entrega rápida,OUTRAS ATIVIDADES DE SERVIÇOS
33811918000170,33811918,MATRIZ,ATIVA,2023-12-01,20190603,5611201,SP,6625,2135,"1000,00",MICRO EMPRESA,Restaurantes e similares,OUTRAS ATIVIDADES DE SERVIÇOS
33815304000166,33815304,MATRIZ,ATIVA,2023-12-11,20190603,9602501,SP,7107,2135,"200,00",MICRO EMPRESA,"Cabeleireiros, manicure e pedicure",OUTRAS ATIVIDADES DE SERVIÇOS
33816530000161,33816530,MATRIZ,ATIVA,2023-09-26,20190603,4399103,SP,6689,2135,"1000,00",MICRO EMPRESA,Obras de alvenaria,OUTRAS ATIVIDADES DE SERVIÇOS
33816987000176,33816987,MATRIZ,ATIVA,2023-07-24,20190603,4330404,SP,6509,2135,"10000,00",MICRO EMPRESA,Serviços de pintura de edifícios em geral,OUTRAS ATIVIDADES DE SERVIÇOS
33819463000139,33819463,MATRIZ,ATIVA,2023-04-04,20190604,3101200,SP,7097,2135,"5000,00",MICRO EMPRESA,Fabricação de móveis com predominância de madeira,OUTRAS ATIVIDADES DE SERVIÇOS
32312165000195,32312165,MATRIZ,ATIVA,2023-10-20,20181226,9512600,SP,7107,2135,"10000,00",MICRO EMPRESA,Reparação e manutenção de equipamentos de comunicação,OUTRAS ATIVIDADES DE SERVIÇOS
33819522000179,33819522,MATRIZ,ATIVA,2023-03-20,20190604,2542000,SP,7107,2135,"1,00",MICRO EMPRESA,"Fabricação de artigos de serralheria, exceto esquadrias",OUTRAS ATIVIDADES DE SERVIÇOS
33820495000154,33820495,MATRIZ,ATIVA,2023-03-06,20190604,4712100,SP,6291,2135,"3000,00",MICRO EMPRESA,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",OUTRAS ATIVIDADES DE SERVIÇOS
33821891000104,33821891,MATRIZ,ATIVA,2023-04-18,20190604,4752100,SP,7107,2135,"5000,00",MICRO EMPRESA,Comércio varejista especializado de equipamentos de telefonia e comunicação,OUTRAS ATIVIDADES DE SERVIÇOS
33823848000170,33823848,MATRIZ,ATIVA,2023-12-22,20190604,5229099,SP,6715,2135,"25000,00",MICRO EMPRESA,Outras atividades auxiliares dos transportes terrestres não especificadas anteriormente,OUTRAS ATIVIDADES DE SERVIÇOS
33824557000104,33824557,MATRIZ,ATIVA,2023-11-30,20190604,5320202,SP,7107,2135,"500,00",MICRO EMPRESA,Serviços de entrega rápida,OUTRAS ATIVIDADES DE SERVIÇOS
33824766000140,33824766,MATRIZ,ATIVA,2023-03-20,20190604,4520005,SP,7075,2135,"30000,00",MICRO EMPRESA,"Serviços de lavagem, lubrificação e polimento de veículos automotores",OUTRAS ATIVIDADES DE SERVIÇOS
33826151000152,33826151,MATRIZ,ATIVA,2023-06-15,20190604,9602501,SP,7149,2135,"5000,00",MICRO EMPRESA,"Cabeleireiros, manicure e pedicure",OUTRAS ATIVIDADES DE SERVIÇOS
33826521000151,33826521,MATRIZ,ATIVA,2023-01-30,20190604,4321500,SP,6477,2135,"1000,00",MICRO EMPRESA,Instalação e manutenção elétrica,OUTRAS ATIVIDADES DE SERVIÇOS
33827313000177,33827313,MATRIZ,ATIVA,2023-09-04,20190604,7319002,SP,7149,2135,"10000,00",MICRO EMPRESA,Promoção de vendas,OUTRAS ATIVIDADES DE SERVIÇOS
33828374000159,33828374,MATRIZ,ATIVA,2023-02-02,20190604,8599699,SP,7107,2135,"100,00",MICRO EMPRESA,Outras atividades de ensino não especificadas anteriormente,OUTRAS ATIVIDADES DE SERVIÇOS
33830917000172,33830917,MATRIZ,ATIVA,2023-03-17,20190604,4781400,SP,6477,2135,"7000,00",MICRO EMPRESA,Comércio varejista de artigos do vestuário e acessórios,OUTRAS ATIVIDADES DE SERVIÇOS
33832954000110,33832954,MATRIZ,ATIVA,2024-01-05,20190605,5320202,SP,7107,2135,"1000,00",MICRO EMPRESA,Serviços de entrega rápida,OUTRAS ATIVIDADES DE SERVIÇOS
33834971000196,33834971,MATRIZ,ATIVA,2023-01-13,20190605,4399103,SP,7097,2135,"1000,00",MICRO EMPRESA,Obras de alvenaria,OUTRAS ATIVIDADES DE SERVIÇOS
33836000000185,33836000,MATRIZ,ATIVA,2023-11-27,20190605,4789005,SP,6177,2135,"1000,00",MICRO EMPRESA,Comércio varejista de produtos saneantes domissanitários,OUTRAS ATIVIDADES DE SERVIÇOS
33837357000188,33837357,MATRIZ,ATIVA,2023-05-29,20190605,9609299,SP,7157,2135,"310,00",MICRO EMPRESA,Outras atividades de serviços pessoais não especificadas anteriormente,OUTRAS ATIVIDADES DE SERVIÇOS
33837735000123,33837735,MATRIZ,ATIVA,2023-07-31,20190605,5320202,SP,7121,2135,"1000,00",MICRO EMPRESA,Serviços de entrega rápida,OUTRAS ATIVIDADES DE SERVIÇOS
33837751000116,33837751,MATRIZ,ATIVA,2023-04-14,20190605,5320202,SP,7107,2135,"1,00",MICRO EMPRESA,Serviços de entrega rápida,OUTRAS ATIVIDADES DE SERVIÇOS
33838184000112,33838184,MATRIZ,ATIVA,2023-01-04,20190605,4330405,SP,6789,2135,"45000,00",MICRO EMPRESA,Aplicação de revestimentos e de resinas em interiores e exteriores,OUTRAS ATIVIDADES DE SERVIÇOS
33840792000161,33840792,MATRIZ,ATIVA,2024-01-08,20190605,4724500,SP,6713,2135,"3000,00",MICRO EMPRESA,Comércio varejista de hortifrutigranjeiros,OUTRAS ATIVIDADES DE SERVIÇOS
33841805000117,33841805,MATRIZ,ATIVA,2023-05-30,20190605,7420001,SP,6511,2135,"10000,00",MICRO EMPRESA,"Atividades de produção de fotografias, exceto aérea e submarina",OUTRAS ATIVIDADES DE SERVIÇOS
33844047000190,33844047,MATRIZ,ATIVA,2023-05-15,20190605,4781400,SP,6547,2135,"1000,00",MICRO EMPRESA,Comércio varejista de artigos do vestuário e acessórios,OUTRAS ATIVIDADES DE SERVIÇOS
33844321000121,33844321,MATRIZ,ATIVA,2023-05-16,20190605,8712300,SP,7107,2135,"1500,00",MICRO EMPRESA,Atividades de fornecimento de infra-estrutura de apoio e assistência a paciente no domicílio,OUTRAS ATIVIDADES DE SERVIÇOS
33845763000192,33845763,MATRIZ,ATIVA,2023-02-15,20190605,8230001,SP,7107,2135,"1000,00",MICRO EMPRESA,"Serviços de organização de feiras, congressos, exposições e festas",OUTRAS ATIVIDADES DE SERVIÇOS
33846457000170,33846457,MATRIZ,ATIVA,2023-06-22,20190606,9512600,SP,6551,2135,"5000,00",MICRO EMPRESA,Reparação e manutenção de equipamentos de comunicação,OUTRAS ATIVIDADES DE SERVIÇOS
33851081000192,33851081,MATRIZ,ATIVA,2023-01-31,20190606,4399103,SP,6543,2135,"500,00",MICRO EMPRESA,Obras de alvenaria,OUTRAS ATIVIDADES DE SERVIÇOS
33852279000190,33852279,MATRIZ,ATIVA,2023-07-18,20190606,9602501,SP,6475,2135,"100,00",MICRO EMPRESA,"Cabeleireiros, manicure e pedicure",OUTRAS ATIVIDADES DE SERVIÇOS
33853875000195,33853875,MATRIZ,ATIVA,2023-12-01,20190606,6821802,SP,7107,2062,"10000,00",MICRO EMPRESA,Corretagem no aluguel de imóveis,OUTRAS ATIVIDADES DE SERVIÇOS
33854293000123,33854293,MATRIZ,ATIVA,2023-05-19,20190606,4330404,SP,6213,2062,"105000,00",EMPRESA DE PEQUENO PORTE,Serviços de pintura de edifícios em geral,OUTRAS ATIVIDADES DE SERVIÇOS
33856668000194,33856668,MATRIZ,ATIVA,2023-11-07,20190606,0161003,SP,6795,2135,"1000,00",MICRO EMPRESA,"Serviço de preparação de terreno, cultivo e colheita",OUTRAS ATIVIDADES DE SERVIÇOS
33857218000116,33857218,MATRIZ,ATIVA,2023-12-20,20190606,6209100,SP,7107,2135,"1000,00",MICRO EMPRESA,"Suporte técnico, manutenção e outros serviços em tecnologia da informação",OUTRAS ATIVIDADES DE SERVIÇOS
33858355000175,33858355,MATRIZ,ATIVA,2023-10-03,20190606,8599699,SP,7107,2135,"5000,00",MICRO EMPRESA,Outras atividades de ensino não especificadas anteriormente,OUTRAS ATIVIDADES DE SERVIÇOS
33858902000112,33858902,MATRIZ,ATIVA,2023-10-24,20190606,5620104,SP,6921,2135,"100,00",MICRO EMPRESA,Fornecimento de alimentos preparados preponderantemente para consumo domiciliar,OUTRAS ATIVIDADES DE SERVIÇOS
33863441000176,33863441,MATRIZ,ATIVA,2023-02-16,20190606,4772500,SP,7157,2135,"10000,00",MICRO EMPRESA,"Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal",OUTRAS ATIVIDADES DE SERVIÇOS
33864773000175,33864773,MATRIZ,ATIVA,2023-11-15,20190607,7721700,SP,7107,2135,"60000,00",MICRO EMPRESA,Aluguel de equipamentos recreativos e esportivos,OUTRAS ATIVIDADES DE SERVIÇOS
29766614000160,29766614,MATRIZ,ATIVA,2023-07-12,20180223,4782201,SP,6293,2135,"5000,00",MICRO EMPRESA,Comércio varejista de calçados,OUTRAS ATIVIDADES DE SERVIÇOS
33869301000105,33869301,MATRIZ,ATIVA,2023-12-05,20190608,8230001,SP,6619,2135,"20000,00",MICRO EMPRESA,"Serviços de organização de feiras, congressos, exposições e festas",OUTRAS ATIVIDADES DE SERVIÇOS
33869788000126,33869788,MATRIZ,ATIVA,2023-01-04,20190608,4929901,SP,7107,2135,"1000,00",MICRO EMPRESA,"Transporte rodoviário coletivo de passageiros, sob regime de fretamento, municipal",OUTRAS ATIVIDADES DE SERVIÇOS
33871711000190,33871711,MATRIZ,ATIVA,2024-01-09,20190610,4543900,SP,6495,2135,"5000,00",MICRO EMPRESA,Manutenção e reparação de motocicletas e motonetas,OUTRAS ATIVIDADES DE SERVIÇOS
33875819000151,33875819,MATRIZ,ATIVA,2023-03-21,20190610,4930202,SP,6477,2135,"1000,00",MICRO EMPRESA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",OUTRAS ATIVIDADES DE SERVIÇOS
33875912000166,33875912,MATRIZ,ATIVA,2023-08-11,20190610,5320202,SP,6563,2135,"1,00",MICRO EMPRESA,Serviços de entrega rápida,OUTRAS ATIVIDADES DE SERVIÇOS
33876187000140,33876187,MATRIZ,ATIVA,2023-10-25,20190610,5620104,SP,7107,2135,"1000,00",MICRO EMPRESA,Fornecimento de alimentos preparados preponderantemente para consumo domiciliar,OUTRAS ATIVIDADES DE SERVIÇOS
33877446000158,33877446,MATRIZ,ATIVA,2023-10-03,20190610,9602502,SP,7225,2135,"1000,00",MICRO EMPRESA,Atividades de estética e outros serviços de cuidados com a beleza,OUTRAS ATIVIDADES DE SERVIÇOS
33882157000147,33882157,MATRIZ,ATIVA,2023-01-19,20190610,7319002,SP,7145,2135,"2000,00",MICRO EMPRESA,Promoção de vendas,OUTRAS ATIVIDADES DE SERVIÇOS
33883707000142,33883707,MATRIZ,ATIVA,2023-10-28,20190610,8219999,SP,7107,2135,"1000,00",MICRO EMPRESA,Preparação de documentos e serviços especializados de apoio administrativo não especificados anteriormente,OUTRAS ATIVIDADES DE SERVIÇOS
33885554000172,33885554,MATRIZ,ATIVA,2023-05-30,20190610,4321500,SP,7107,2135,"10000,00",MICRO EMPRESA,Instalação e manutenção elétrica,OUTRAS ATIVIDADES DE SERVIÇOS
33885670000191,33885670,MATRIZ,ATIVA,2023-09-20,20190610,4321500,SP,7107,2135,"2000,00",MICRO EMPRESA,Instalação e manutenção elétrica,OUTRAS ATIVIDADES DE SERVIÇOS
33889900000190,33889900,MATRIZ,ATIVA,2023-11-28,20190611,5320202,SP,7107,2135,"1,00",MICRO EMPRESA,Serviços de entrega rápida,OUTRAS ATIVIDADES DE SERVIÇOS
33891742000103,33891742,MATRIZ,ATIVA,2023-06-01,20190611,9602501,SP,6477,2135,"1000,00",MICRO EMPRESA,"Cabeleireiros, manicure e pedicure",OUTRAS ATIVIDADES DE SERVIÇOS
33891837000127,33891837,MATRIZ,ATIVA,2023-03-29,20190611,4763601,SP,7107,2135,"1000,00",MICRO EMPRESA,Comércio varejista de brinquedos e artigos recreativos,OUTRAS ATIVIDADES DE SERVIÇOS
33897086000156,33897086,MATRIZ,ATIVA,2024-01-02,20190611,5320201,SP,6425,2135,"5000,00",MICRO EMPRESA,Serviços de malote não realizados pelo Correio Nacional,OUTRAS ATIVIDADES DE SERVIÇOS
33897442000131,33897442,MATRIZ,ATIVA,2023-12-18,20190611,9602501,SP,7157,2135,"5000,00",MICRO EMPRESA,"Cabeleireiros, manicure e pedicure",OUTRAS ATIVIDADES DE SERVIÇOS
33897501000171,33897501,MATRIZ,ATIVA,2023-06-06,20190611,5320202,SP,7107,2135,"1,00",MICRO EMPRESA,Serviços de entrega rápida,OUTRAS ATIVIDADES DE SERVIÇOS
26335408000108,26335408,MATRIZ,ATIVA,2023-01-27,20161011,9602501,SP,6689,2135,"1000,00",MICRO EMPRESA,"Cabeleireiros, manicure e pedicure",OUTRAS ATIVIDADES DE SERVIÇOS
33898359000187,33898359,MATRIZ,ATIVA,2023-12-04,20190611,5912099,SP,6229,2135,"4500,00",MICRO EMPRESA,"Atividades de pós-produção cinematográfica, de vídeos e de programas de televisão não especificadas anteriormente",OUTRAS ATIVIDADES DE SERVIÇOS
33898587000157,33898587,MATRIZ,ATIVA,2023-11-24,20190611,5611203,SP,7145,2135,"20000,00",MICRO EMPRESA,"Lanchonetes, casas de chá, de sucos e similares",OUTRAS ATIVIDADES DE SERVIÇOS
33899005000157,33899005,MATRIZ,ATIVA,2023-05-17,20190611,5612100,SP,7107,2135,"1,00",MICRO EMPRESA,Serviços ambulantes de alimentação,OUTRAS ATIVIDADES DE SERVIÇOS
33899912000104,33899912,MATRIZ,ATIVA,2023-01-02,20190611,4712100,SP,6921,2062,"140000,00",MICRO EMPRESA,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",OUTRAS ATIVIDADES DE SERVIÇOS
33900328000113,33900328,MATRIZ,ATIVA,2023-11-15,20190611,4321500,SP,6293,2135,"1000,00",MICRO EMPRESA,Instalação e manutenção elétrica,OUTRAS ATIVIDADES DE SERVIÇOS
33908251000128,33908251,MATRIZ,ATIVA,2023-03-23,20190612,4330499,SP,6477,2135,"2000,00",MICRO EMPRESA,Outras obras de acabamento da construção,OUTRAS ATIVIDADES DE SERVIÇOS
33909842000110,33909842,MATRIZ,ATIVA,2023-03-10,20190612,4781400,SP,7107,2135,"1,00",MICRO EMPRESA,Comércio varejista de artigos do vestuário e acessórios,OUTRAS ATIVIDADES DE SERVIÇOS
33914779000100,33914779,MATRIZ,ATIVA,2023-10-17,20190613,4330404,SP,7097,2135,"1000,00",MICRO EMPRESA,Serviços de pintura de edifícios em geral,OUTRAS ATIVIDADES DE SERVIÇOS
33918083000151,33918083,MATRIZ,ATIVA,2023-08-11,20190613,4930201,SP,6789,2135,"1000,00",MICRO EMPRESA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, municipal.",OUTRAS ATIVIDADES DE SERVIÇOS
33920048000177,33920048,MATRIZ,ATIVA,2023-04-11,20190613,5320201,SP,7107,2135,"1,00",MICRO EMPRESA,Serviços de malote não realizados pelo Correio Nacional,OUTRAS ATIVIDADES DE SERVIÇOS
32409331000176,32409331,MATRIZ,ATIVA,2023-12-19,20190110,3299004,SP,7107,2135,"1000,00",MICRO EMPRESA,Fabricação de painéis e letreiros luminosos,OUTRAS ATIVIDADES DE SERVIÇOS
29836849000181,29836849,MATRIZ,ATIVA,2023-08-22,20180303,8592999,SP,7245,2135,"5000,00",MICRO EMPRESA,Ensino de arte e cultura não especificado anteriormente,OUTRAS ATIVIDADES DE SERVIÇOS
33920468000153,33920468,MATRIZ,ATIVA,2023-02-07,20190613,4729601,SP,6313,2135,"1000,00",MICRO EMPRESA,Tabacaria,OUTRAS ATIVIDADES DE SERVIÇOS
33921522000185,33921522,MATRIZ,ATIVA,2023-07-19,20190613,4744099,SP,7107,2135,"50000,00",MICRO EMPRESA,Comércio varejista de materiais de construção em geral,OUTRAS ATIVIDADES DE SERVIÇOS
33922289000155,33922289,MATRIZ,ATIVA,2023-09-01,20190613,4399103,SP,6795,2135,"1000,00",MICRO EMPRESA,Obras de alvenaria,OUTRAS ATIVIDADES DE SERVIÇOS
32413124000195,32413124,MATRIZ,ATIVA,2023-11-14,20190110,4399103,SP,6723,2135,"7000,00",MICRO EMPRESA,Obras de alvenaria,OUTRAS ATIVIDADES DE SERVIÇOS
33925935000138,33925935,MATRIZ,ATIVA,2023-06-21,20190613,5620104,SP,7107,2135,"5000,00",MICRO EMPRESA,Fornecimento de alimentos preparados preponderantemente para consumo domiciliar,OUTRAS ATIVIDADES DE SERVIÇOS
33926566000106,33926566,MATRIZ,ATIVA,2023-07-04,20190613,8230001,SP,3067,2135,"1000,00",MICRO EMPRESA,"Serviços de organização de feiras, congressos, exposições e festas",OUTRAS ATIVIDADES DE SERVIÇOS
33926989000118,33926989,MATRIZ,ATIVA,2023-02-03,20190614,5229099,SP,7107,2135,"1,00",MICRO EMPRESA,Outras atividades auxiliares dos transportes terrestres não especificadas anteriormente,OUTRAS ATIVIDADES DE SERVIÇOS
33930035000189,33930035,MATRIZ,ATIVA,2023-05-31,20190611,9491000,SP,7107,3220,"0,00",DEMAIS,Atividades de organizações religiosas ou filosóficas,OUTRAS ATIVIDADES DE SERVIÇOS
33935311000100,33935311,MATRIZ,ATIVA,2023-12-27,20190614,4520001,SP,7107,2135,"30000,00",MICRO EMPRESA,Serviços de manutenção e reparação mecânica de veículos automotores,OUTRAS ATIVIDADES DE SERVIÇOS
33937243000100,33937243,MATRIZ,ATIVA,2024-01-03,20190614,4520001,SP,7077,2135,"5000,00",MICRO EMPRESA,Serviços de manutenção e reparação mecânica de veículos automotores,OUTRAS ATIVIDADES DE SERVIÇOS
33937759000154,33937759,MATRIZ,ATIVA,2023-03-29,20190614,7319002,SP,6789,2135,"100,00",MICRO EMPRESA,Promoção de vendas,OUTRAS ATIVIDADES DE SERVIÇOS
33937856000147,33937856,MATRIZ,ATIVA,2023-12-15,20190615,9602501,SP,7107,2135,"1000,00",MICRO EMPRESA,"Cabeleireiros, manicure e pedicure",OUTRAS ATIVIDADES DE SERVIÇOS
33938538000109,33938538,MATRIZ,ATIVA,2023-10-04,20190615,4789004,SP,7107,2135,"10000,00",MICRO EMPRESA,Comércio varejista de animais vivos e de artigos e alimentos para animais de estimação,OUTRAS ATIVIDADES DE SERVIÇOS
33939897000172,33939897,MATRIZ,ATIVA,2023-05-29,20190616,3101200,SP,7075,2135,"10000,00",MICRO EMPRESA,Fabricação de móveis com predominância de madeira,OUTRAS ATIVIDADES DE SERVIÇOS
33942298000108,33942298,MATRIZ,ATIVA,2023-04-18,20190617,9700500,SP,6915,2135,"300,00",MICRO EMPRESA,Serviços domésticos,OUTRAS ATIVIDADES DE SERVIÇOS
33945998000156,33945998,MATRIZ,ATIVA,2023-08-01,20190617,4781400,SP,7107,2135,"20000,00",MICRO EMPRESA,Comércio varejista de artigos do vestuário e acessórios,OUTRAS ATIVIDADES DE SERVIÇOS
33946650000183,33946650,MATRIZ,ATIVA,2023-01-30,20190617,4321500,SP,6155,2135,"12000,00",MICRO EMPRESA,Instalação e manutenção elétrica,OUTRAS ATIVIDADES DE SERVIÇOS
33948040000119,33948040,MATRIZ,ATIVA,2023-01-03,20190617,5320202,SP,7107,2135,"1,00",MICRO EMPRESA,Serviços de entrega rápida,OUTRAS ATIVIDADES DE SERVIÇOS
33948278000144,33948278,MATRIZ,ATIVA,2023-11-23,20190617,1521100,SP,7107,2135,"5000,00",MICRO EMPRESA,"Fabricação de artigos para viagem, bolsas e semelhantes de qualquer material",OUTRAS ATIVIDADES DE SERVIÇOS
33954658000191,33954658,MATRIZ,ATIVA,2023-01-27,20190617,4520002,SP,7107,2135,"14000,00",MICRO EMPRESA,Serviços de lanternagem ou funilaria e pintura de veículos automotores,OUTRAS ATIVIDADES DE SERVIÇOS
33955711000179,33955711,MATRIZ,ATIVA,2023-05-08,20190617,9602502,SP,6477,2135,"5000,00",MICRO EMPRESA,Atividades de estética e outros serviços de cuidados com a beleza,OUTRAS ATIVIDADES DE SERVIÇOS
33956172000192,33956172,MATRIZ,ATIVA,2023-12-08,20190617,4930201,SP,2951,2135,"5000,00",MICRO EMPRESA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, municipal.",OUTRAS ATIVIDADES DE SERVIÇOS
33958020000129,33958020,MATRIZ,ATIVA,2023-03-28,20190618,1352900,SP,7107,2135,"5000,00",MICRO EMPRESA,Fabricação de artefatos de tapeçaria,OUTRAS ATIVIDADES DE SERVIÇOS
33961775000182,33961775,MATRIZ,ATIVA,2023-03-24,20190618,8592999,SP,6689,2135,"1000,00",MICRO EMPRESA,Ensino de arte e cultura não especificado anteriormente,OUTRAS ATIVIDADES DE SERVIÇOS
33962934000163,33962934,MATRIZ,ATIVA,2023-11-20,20190618,8219999,SP,7075,2135,"500,00",MICRO EMPRESA,Preparação de documentos e serviços especializados de apoio administrativo não especificados anteriormente,OUTRAS ATIVIDADES DE SERVIÇOS
33965473000182,33965473,MATRIZ,ATIVA,2023-11-10,20190618,5611203,SP,7107,2135,"2000,00",MICRO EMPRESA,"Lanchonetes, casas de chá, de sucos e similares",OUTRAS ATIVIDADES DE SERVIÇOS
33965934000117,33965934,MATRIZ,ATIVA,2023-06-26,20190618,4789099,SP,6271,2135,"1000,00",MICRO EMPRESA,Comércio varejista de outros produtos não especificados anteriormente,OUTRAS ATIVIDADES DE SERVIÇOS
